time,value
2006-07-11,0.221667501410443
2006-07-12,0.22036893060399304
2006-07-13,0.6433392272840837
2006-07-14,0.8582751659727601
2006-07-15,0.517651578942878
2006-07-16,1.4834769750769101
2006-07-17,1.0549317416656763
2006-07-18,0.7921983111554719
2006-07-19,1.123540920882212
2006-07-20,0.5662969078447261
2006-07-21,0.5964936408342781
2006-07-22,0.10051367547849624
2006-07-23,-0.235089816421731
2006-07-24,-0.15816540293856415
2006-07-25,-0.7084771943751759
2006-07-26,-0.8372510766936437
2006-07-27,-1.0688221778615279
2006-07-28,-0.96422221427175
2006-07-29,-0.49591379489070697
2006-07-30,-0.24626038796444846
2006-07-31,-0.27519861881862273
2006-08-01,-0.008967142267667956
2006-08-02,0.21798312494774424
2006-08-03,0.15142893959224404
2006-08-04,0.09460426930511659
2006-08-05,-0.14960067701439766
2006-08-06,0.28433181174622146
2006-08-07,-0.5364757880189284
2006-08-08,-0.5829905105857328
2006-08-09,-0.4920976475615047
2006-08-10,-0.12329217331027789
2006-08-11,-0.31503334156804536
2006-08-12,-0.22460099038967132
2006-08-13,0.4238711060039559
2006-08-14,0.22142086097555883
2006-08-15,0.32302189663992004
2006-08-16,0.7827751931500201
2006-08-17,0.7088209938632244
2006-08-18,0.7616570908594509
2006-08-19,0.9594857279601832
2006-08-20,0.12278234120483064
2006-08-21,-0.13224675570688849
2006-08-22,-0.28506636665082685
2006-08-23,-0.5250537067548591
2006-08-24,-0.6408271461985082
2006-08-25,-0.882155965879397
2006-08-26,-1.0030195733230665
2006-08-27,-0.7737112337327238
2006-08-28,-1.0394276499740966
2006-08-29,-1.3526993291113778
2006-08-30,-1.1413316819962098
2006-08-31,-1.5224632217185126
2006-09-01,-1.5058452946447547
2006-09-02,-1.409174932882163
2006-09-03,-1.0901214571633941
2006-09-04,-1.1283921147837053
2006-09-05,-0.8571723381373173
2006-09-06,-0.7130414586741513
2006-09-07,-0.05447665123155982
2006-09-08,-0.088363051652974825
2006-09-09,0.16968163711373446
2006-09-10,0.2392606751799897
2006-09-11,0.7192998027104205
2006-09-12,0.5075630773019993
2006-09-13,0.6975001201378206
2006-09-14,0.36490034750057676
2006-09-15,-0.01334326200164176
2006-09-16,-0.18510359818189095
2006-09-17,-0.8182475861304326
2006-09-18,-1.3067945725341163
2006-09-19,-1.3824915073424426
2006-09-20,-1.6902115694770403
2006-09-21,-1.7614714762714254
2006-09-22,-1.7739550406392792
2006-09-23,-1.6504373867915778
2006-09-24,-1.2117342302332983
2006-09-25,-1.0556608517701538
2006-09-26,-1.033978931152654
2006-09-27,-0.7755518089843838
2006-09-28,-0.756587889378691
2006-09-29,-0.7417056525444718
2006-09-30,-0.24323022505921793
2006-10-01,-0.9368079168917116
2006-10-02,-0.9302209847369096
2006-10-03,-0.8322292319913093
2006-10-04,-1.0504670568934165
2006-10-05,-0.9915377638044325
2006-10-06,-1.112952534897652
2006-10-07,-1.1553685406853367
2006-10-08,-1.2210574313850016
2006-10-09,-1.2083249553114281
2006-10-10,-1.0324750727910181
2006-10-11,-1.1781899377304066
2006-10-12,-1.1472046259196353
2006-10-13,-1.1897883644137226
2006-10-14,-0.9320404771994685
2006-10-15,-0.72072453770857
2006-10-16,-1.0681404900050824
2006-10-17,-1.0736330390144768
2006-10-18,-1.0836585947675252
2006-10-19,-0.6775038654602508
2006-10-20,-1.0531978696957367
2006-10-21,-1.2162671546072854
2006-10-22,-1.2718028581095215
2006-10-23,-1.4275045942192401
2006-10-24,-1.2135156459213225
2006-10-25,-1.4871897546919266
2006-10-26,-1.522821978952434
2006-10-27,-1.6189507019787812
2006-10-28,-1.5725275043507188
2006-10-29,-1.7177136374336461
2006-10-30,-1.7615059934429236
2006-10-31,-1.5355277046147953
2006-11-01,-1.5333824381490653
2006-11-02,-1.7983381813469286
2006-11-03,-1.486721800988617
2006-11-04,-1.7887282982916368
2006-11-05,-1.5363822440914268
2006-11-06,-1.7166252350666724
2006-11-07,-1.6883138849141572
2006-11-08,-1.9225721074430935
2006-11-09,-2.067624057552309
2006-11-10,-0.9639101349729876
2006-11-11,-2.484949458699633
2006-11-12,-1.7803389437805865
2006-11-13,-2.4932699088137515
2006-11-14,-2.9490743660136687
2006-11-15,-2.9840368197801217
2006-11-16,-2.682345989654938
2006-11-17,-2.542239574901603
2006-11-18,-2.749889153047527
2006-11-19,-2.551931693998987
2006-11-20,-1.9752383133538005
2006-11-21,-1.8965212104135667
2006-11-22,-1.6045877572048033
2006-11-23,-1.4020211302466978
2006-11-24,-1.367339534141041
2006-11-25,-1.1350470928734817
2006-11-26,-0.9252169954178954
2006-11-27,-0.7618935189849328
2006-11-28,-0.5650995528179339
2006-11-29,-0.46939893640960656
2006-11-30,-0.5447882056435238
2006-12-01,-0.5958049633185717
2006-12-02,-0.33540506487928434
2006-12-03,-0.04033907118793849
2006-12-04,-0.8084473715462303
2006-12-05,-1.033683552665123
2006-12-06,-1.336020765681552
2006-12-07,-1.3225452178612842
2006-12-08,-1.1428292128432205
2006-12-09,-1.0530582332802232
2006-12-10,-0.8341298394386351
2006-12-11,-1.1598290689833044
2006-12-12,-1.0518656371966455
2006-12-13,-0.16833704039638647
2006-12-14,-0.782676280798571
2006-12-15,-0.33283717002884905
2006-12-16,0.15698322698007658
2006-12-17,-0.6392563698743067
2006-12-18,-0.3951119579209248
2006-12-19,-0.20282866079436876
2006-12-20,-0.6113732230413081
2006-12-21,-0.8215383507129275
2006-12-22,-0.9558030821964968
2006-12-23,-0.9526228626338806
2006-12-24,-0.8063192183309212
2006-12-25,-1.398167589170276
2006-12-26,-1.4825650654717386
2006-12-27,-1.5489863145845708
2006-12-28,-1.6201260772083197
2006-12-29,-1.2274286119809859
2006-12-30,-1.3099030141515708
2006-12-31,-1.000946122154393
2007-01-01,-0.7671545096442522
2007-01-02,-0.6812176616099505
2007-01-03,-0.650932703945032
2007-01-04,-0.5468954393080815
2007-01-05,-0.46136192308293794
2007-01-06,-0.8339990246072512
2007-01-07,-0.1956656539937292
2007-01-08,-1.0451150216156422
2007-01-09,-1.0403962487183578
2007-01-10,-1.0084854437056743
2007-01-11,-1.3300737847341735
2007-01-12,-1.5114150351102436
2007-01-13,-1.585610709943894
2007-01-14,-1.5375094834039928
2007-01-15,-1.5109050252934337
2007-01-16,-0.7261955134981491
2007-01-17,-1.5330522774945554
2007-01-18,-1.0767657105086375
2007-01-19,-1.195475887082921
2007-01-20,-0.968658589137663
2007-01-21,-0.719476621796921
2007-01-22,-0.4954575750394831
2007-01-23,-0.35685909729403453
2007-01-24,-0.4798077544646568
2007-01-25,-0.5969242565811094
2007-01-26,-0.7137197112867374
2007-01-27,-1.1520298921973688
2007-01-28,-1.3472662341006147
2007-01-29,-1.5808139692511889
2007-01-30,-2.0275135761395267
2007-01-31,-1.7881828355985303
2007-02-01,-2.059648333901909
2007-02-02,-1.9531565147835501
2007-02-03,-0.9124800345097877
2007-02-04,-1.163173412839104
2007-02-05,-0.9165116364559591
2007-02-06,-0.4811281668637509
2007-02-07,-0.5360644484452782
2007-02-08,-0.3749063221454768
2007-02-09,-0.6138973477842758
2007-02-10,-0.7051022120022138
2007-02-11,-1.0577825102824174
2007-02-12,-1.2351734917236565
2007-02-13,-1.4101789126667428
2007-02-14,-1.189406565062377
2007-02-15,-1.747033156182191
2007-02-16,-1.3246268354876052
2007-02-17,-1.8006884903226423
2007-02-18,-1.9233932682491455
2007-02-19,-1.586866553468414
2007-02-20,-0.9535242817122244
2007-02-21,-1.8081748015487995
2007-02-22,-1.6522614470561312
2007-02-23,-1.4518639787059489
2007-02-24,-1.216636164792013
2007-02-25,-0.9592893311221062
2007-02-26,-0.7438266978738625
2007-02-27,-0.36556409103273757
2007-02-28,-0.31716183137487713
2007-03-01,0.077024374948117
2007-03-02,-0.22398213059397337
2007-03-03,-0.22805794343529787
2007-03-04,-0.5309706765064277
2007-03-05,-0.5557939034010189
2007-03-06,-0.12522908889430112
2007-03-07,-0.7298777738162997
2007-03-08,-0.6592433076369578
2007-03-09,-0.6716909378900393
2007-03-10,-0.6735019026838124
2007-03-11,-0.7146828650807312
2007-03-12,-0.6474632702859716
2007-03-13,-0.6677232726027635
2007-03-14,-0.6760719256028831
2007-03-15,-0.6494187500759957
2007-03-16,-0.7201453894712018
2007-03-17,-0.7196499391790555
2007-03-18,-0.8750531836323643
2007-03-19,-0.9492414188592283
2007-03-20,-0.9690269678338316
2007-03-21,-1.0081879502777429
2007-03-22,-0.6628141380299606
2007-03-23,-1.0344657936678665
2007-03-24,-0.9602334366079331
2007-03-25,-0.8751826327871228
2007-03-26,-1.0846438825599807
2007-03-27,-0.9503113412161758
2007-03-28,-0.8280190164326215
2007-03-29,-0.5050134441640665
2007-03-30,-1.1458520617028267
2007-03-31,-1.0428725064525222
2007-04-01,-0.8649035257339214
2007-04-02,-0.908782402234388
2007-04-03,-1.432871517911704
2007-04-04,-1.5352870442000788
2007-04-05,-1.5350231082321881
2007-04-06,-1.2753192331526568
2007-04-07,-1.9127194178085194
2007-04-08,-2.0641908483575757
2007-04-09,-1.7390042474130243
2007-04-10,-1.936558995697451
2007-04-11,-1.813310094005768
2007-04-12,-1.854637595538137
2007-04-13,-1.9124601888710453
2007-04-14,-1.8275575399261965
2007-04-15,-1.6262970517844315
2007-04-16,-1.665728267525124
2007-04-17,-1.5655076796218343
2007-04-18,-1.558693967329462
2007-04-19,-1.6045046363958664
2007-04-20,-1.7155632770111673
2007-04-21,-1.9013939636099753
2007-04-22,-1.909472700249971
2007-04-23,-2.038482459943129
2007-04-24,-2.405567249935374
2007-04-25,-2.5274375784902734
2007-04-26,-1.9008316354307713
2007-04-27,-2.663441214293005
2007-04-28,-2.5703695199082692
2007-04-29,-2.5681539772148096
2007-04-30,-2.5274291168365344
2007-05-01,-2.4902380807470776
2007-05-02,-2.4821077785409567
2007-05-03,-2.510225798990886
2007-05-04,-2.57096892180179
2007-05-05,-2.545542602179858
2007-05-06,-2.569778962108776
2007-05-07,-2.691638551435061
2007-05-08,-2.6584215608226716
2007-05-09,-2.722519584434521
2007-05-10,-1.6395777550890134
2007-05-11,-1.371386443759373
2007-05-12,-1.388187405487122
2007-05-13,-1.4756741702302358
2007-05-14,-1.0345428479740812
2007-05-15,-0.8351347422717238
2007-05-16,-0.5741102463785686
2007-05-17,-0.2429339552904701
2007-05-18,-0.29771181031342137
2007-05-19,-0.35851859797479946
2007-05-20,-0.726295946778439
2007-05-21,-0.5900004113615153
2007-05-22,-0.7157044677461462
2007-05-23,-0.7371931908495034
2007-05-24,-1.204959516781303
2007-05-25,-1.119671128881077
2007-05-26,-1.4168632918352253
2007-05-27,-0.8952038836880022
2007-05-28,-1.597719946150982
2007-05-29,-1.5448725484701737
2007-05-30,-1.4602096243541132
2007-05-31,-1.1772281373724933
2007-06-01,-0.24578074874552133
2007-06-02,-0.8298845199217318
2007-06-03,-0.5465213110717139
2007-06-04,0.13981060818330054
2007-06-05,-0.07363338026751214
2007-06-06,0.10460187134420874
2007-06-07,0.7456298359273218
2007-06-08,0.22279016148404368
2007-06-09,0.8621954992436452
2007-06-10,0.3943733627666236
2007-06-11,0.005704479975893161
2007-06-12,-0.0643406451768013
2007-06-13,-0.14138176984813183
2007-06-14,-0.03448446169697097
2007-06-15,-0.32877784038530655
2007-06-16,-0.08596878513171985
2007-06-17,-0.7864503628185934
2007-06-18,-0.7919092631394932
2007-06-19,-0.8636009246397873
2007-06-20,-0.8854485799708472
2007-06-21,-0.7803310266272643
2007-06-22,-0.3716240095210834
2007-06-23,-0.004037957348546192
2007-06-24,0.04784362333427234
2007-06-25,0.11374448717153969
2007-06-26,0.18736114425163541
2007-06-27,0.19692701773678342
2007-06-28,-0.030442452407720467
2007-06-29,-0.5613909576942192
2007-06-30,-0.9031234525039874
2007-07-01,-1.1920371330483834
2007-07-02,-1.954416723386218
2007-07-03,-2.208204001430558
2007-07-04,-2.8224312539172964
2007-07-05,-2.222657794520715
2007-07-06,-1.9023655059570799
2007-07-07,-2.861429324755783
2007-07-08,-2.574088359919618
2007-07-09,-2.347958831264665
2007-07-10,-1.3965004931080311
2007-07-11,-1.9966750990495559
2007-07-12,-1.7154907776964612
2007-07-13,-2.2040878793094345
2007-07-14,-1.7557429383467753
2007-07-15,-1.8600885264564389
2007-07-16,-2.414925499517379
2007-07-17,-2.6711402450476935
2007-07-18,-2.2440004768652506
2007-07-19,-2.1609396013476436
2007-07-20,-2.2532150736144456
2007-07-21,-1.3584376594442509
2007-07-22,-2.235548600972769
2007-07-23,-2.3385555376886926
2007-07-24,-1.8351031033850114
2007-07-25,-1.8136160723289676
2007-07-26,-1.859240646985627
2007-07-27,-1.711250447006279
2007-07-28,-1.571703866348937
2007-07-29,-1.3771263792771877
2007-07-30,-1.4509308178290738
2007-07-31,-0.6880634026495244
2007-08-01,-1.1038483542679052
2007-08-02,-0.936514915964276
2007-08-03,-0.5142453924749031
2007-08-04,-0.6397177083488468
2007-08-05,-0.5322284275229728
2007-08-06,-0.24494444615604985
2007-08-07,-0.2996068626630172
2007-08-08,-0.1314844612437469
2007-08-09,0.19138349761239948
2007-08-10,0.21084113691585918
2007-08-11,-0.052045477541729286
2007-08-12,-0.06266991239612049
2007-08-13,-0.057878666671608854
2007-08-14,0.1158547566132741
2007-08-15,0.3710517868503355
2007-08-16,0.05614193682757153
2007-08-17,0.09522076035144247
2007-08-18,0.12568150149657398
2007-08-19,0.7821313547871949
2007-08-20,0.43202000353275594
2007-08-21,0.42123452812523837
2007-08-22,0.11047708365739305
2007-08-23,-0.3635054589255402
2007-08-24,-0.6534727426545901
2007-08-25,-1.0222012560958025
2007-08-26,-1.3733826349420069
2007-08-27,-1.5032972370360285
2007-08-28,-1.8680521653854614
2007-08-29,-1.7316232194834646
2007-08-30,-1.7348700657421916
2007-08-31,-1.5779622847803771
2007-09-01,-1.3356223945999526
2007-09-02,-0.8743897311396521
2007-09-03,0.017035199927416842
2007-09-04,-0.0488779337262208
2007-09-05,-0.256748010218016
2007-09-06,-0.3329489703583201
2007-09-07,-0.4778111808905399
2007-09-08,-0.5245065366655504
2007-09-09,-1.2335171002272587
2007-09-10,-1.7438020996371029
2007-09-11,-2.2535857135785604
2007-09-12,-2.1701816848933286
2007-09-13,-2.830363686863505
2007-09-14,-2.960155392742289
2007-09-15,-3.0968333879855265
2007-09-16,-2.754195753884557
2007-09-17,-3.003370622965321
2007-09-18,-2.7676620514176307
2007-09-19,-3.0493218510448687
2007-09-20,-2.784064246344288
2007-09-21,-2.814009978696682
2007-09-22,-2.66207034307332
2007-09-23,-2.503114621044444
2007-09-24,-1.9155836094599659
2007-09-25,-1.937592351045535
2007-09-26,-2.003962113147591
2007-09-27,-1.8567712144683988
2007-09-28,-1.669003979033307
2007-09-29,-1.4009945235767294
2007-09-30,-1.4969016915367692
2007-10-01,-1.4077632571517467
2007-10-02,-1.1974851808269182
2007-10-03,-1.258600650922701
2007-10-04,-1.2077535837692188
2007-10-05,-1.248478303936498
2007-10-06,-0.9219327758911605
2007-10-07,-1.1896057592873397
2007-10-08,-1.1015212751527914
2007-10-09,-1.340486645174545
2007-10-10,-1.3519294774955533
2007-10-11,-1.24022010589983
2007-10-12,-1.003940057107105
2007-10-13,-0.7164951119739776
2007-10-14,-1.2135480260147524
2007-10-15,-1.0166867517813722
2007-10-16,-0.947588912717331
2007-10-17,-1.1938539231993657
2007-10-18,-1.287481542978429
2007-10-19,-1.1857268635527123
2007-10-20,-0.8745179580963309
2007-10-21,-1.14358364989282
2007-10-22,-1.3396169428077733
2007-10-23,-1.2378029623617373
2007-10-24,-1.2012871834819105
2007-10-25,-1.3526827575940696
2007-10-26,-1.5224246707896465
2007-10-27,-1.7381062485417453
2007-10-28,-1.6853003041558239
2007-10-29,-2.1360820781432404
2007-10-30,-2.1560331551820666
2007-10-31,-2.2494656341973753
2007-11-01,-2.308616433742739
2007-11-02,-2.291127498193579
2007-11-03,-2.146582631418688
2007-11-04,-1.8442049383656758
2007-11-05,-1.9395242015145164
2007-11-06,-1.9141197342431608
2007-11-07,-1.9873094120732724
2007-11-08,-2.090348695249761
2007-11-09,-1.6568559157725806
2007-11-10,-2.2224570138718702
2007-11-11,-2.375030543831991
2007-11-12,-2.547870361246045
2007-11-13,-2.384261204557
2007-11-14,-2.501078516776803
2007-11-15,-2.388027776199374
2007-11-16,-2.1435731437998005
2007-11-17,-1.9025733168392087
2007-11-18,-1.6478680836969506
2007-11-19,-1.2276831002416737
2007-11-20,-1.1928708856017265
2007-11-21,-0.9090484879797796
2007-11-22,-0.6987701922609252
2007-11-23,-0.9999764535678962
2007-11-24,-0.5639129836135963
2007-11-25,-1.1058976932551756
2007-11-26,-0.5635803719103203
2007-11-27,0.0933861822259551
2007-11-28,-1.0935344680096444
2007-11-29,-0.8919027350882225
2007-11-30,-0.9065582021981191
2007-12-01,-1.0892348571573203
2007-12-02,-0.21157286425525731
2007-12-03,-0.8456111052675518
2007-12-04,-0.6408732846204399
2007-12-05,-0.5320135280250583
2007-12-06,-0.003320472934057524
2007-12-07,-0.18850520556567374
2007-12-08,0.011705799524830862
2007-12-09,0.43697366470263055
2007-12-10,0.28919270182321083
2007-12-11,0.4863941086450155
2007-12-12,0.6351389960870213
2007-12-13,0.6968674579259898
2007-12-14,1.0883682385394113
2007-12-15,0.9920544722329644
2007-12-16,1.0708241348251983
2007-12-17,0.5698331610240435
2007-12-18,0.9177166919767674
2007-12-19,0.7699985804829557
2007-12-20,1.075573251372386
2007-12-21,0.4474075828206293
2007-12-22,0.4132752485541106
2007-12-23,0.8318296079761968
2007-12-24,0.7642199831795603
2007-12-25,0.810191741353756
2007-12-26,1.181002545671445
2007-12-27,0.15056473286130695
2007-12-28,0.06966316831671354
2007-12-29,-0.03429577187175367
2007-12-30,0.010301258905420767
2007-12-31,-0.339751942293174
2008-01-01,-0.6718775278755175
2008-01-02,-0.7193655252287927
2008-01-03,-0.9530925546588987
2008-01-04,-1.2147203673061722
2008-01-05,-1.5135463075151372
2008-01-06,-1.8487545251787931
2008-01-07,-1.6922538205963507
2008-01-08,-1.979568686684855
2008-01-09,-2.4004492679770224
2008-01-10,-2.4975797693165163
2008-01-11,-2.3851777237847678
2008-01-12,-2.2549483089074234
2008-01-13,-2.4810919216026965
2008-01-14,-2.227775776554961
2008-01-15,-2.0117251055719967
2008-01-16,-2.115021115157536
2008-01-17,-1.753210206257017
2008-01-18,-1.5999993199069968
2008-01-19,-1.0050982637853016
2008-01-20,-0.991216751290383
2008-01-21,-0.8472977367971236
2008-01-22,-0.8338824115334683
2008-01-23,-0.7762278941571663
2008-01-24,-0.5787719471232862
2008-01-25,-0.5089438137439607
2008-01-26,-0.2251135207365743
2008-01-27,-1.2984122861628904
2008-01-28,-1.0927942189676165
2008-01-29,-1.502740514697207
2008-01-30,-1.7559002827101917
2008-01-31,-1.8210758343213944
2008-02-01,-1.7660427359738242
2008-02-02,-1.8490561107155303
2008-02-03,-1.8386716351026007
2008-02-04,-1.7992049061378048
2008-02-05,-1.6402992490130148
2008-02-06,-1.612883999008161
2008-02-07,-1.1920117892422954
2008-02-08,-1.2393442079497052
2008-02-09,-1.2356765044454907
2008-02-10,-0.9780085837451179
2008-02-11,-0.783872358402812
2008-02-12,-0.806443106430895
2008-02-13,-0.44553256315998013
2008-02-14,-0.2227652209183602
2008-02-15,-0.2983381707993727
2008-02-16,-0.30232446571285154
2008-02-17,-0.2238521827829765
2008-02-18,-0.16554406185890533
2008-02-19,0.09026216538957776
2008-02-20,0.43229315459505835
2008-02-21,0.1312105321939751
2008-02-22,0.11997844923345122
2008-02-23,-0.10665404913815368
2008-02-24,-0.25890473150667903
2008-02-25,-0.24755313816173785
2008-02-26,-0.4041563187374878
2008-02-27,-0.3760946299617655
2008-02-28,-0.29431593959324354
2008-02-29,-0.22467767092287894
2008-03-01,-0.3062185326525889
2008-03-02,-0.056732467780505884
2008-03-03,0.5390002088923592
2008-03-04,0.38390204692375907
2008-03-05,0.07987490073899539
2008-03-06,0.09613249201546754
2008-03-07,-0.26250163832827167
2008-03-08,-0.2955046665732896
2008-03-09,-0.9696885869444491
2008-03-10,-0.9317007077507243
2008-03-11,-1.1178020365820178
2008-03-12,-1.3454454372286333
2008-03-13,-1.3212015902670404
2008-03-14,-1.2266511684167598
2008-03-15,-0.62664366349858
2008-03-16,-0.22807748059703697
2008-03-17,-0.2952207862921847
2008-03-18,-0.41478797941721846
2008-03-19,-0.43127955124851913
2008-03-20,-0.12644196526549603
2008-03-21,-0.3420605602506942
2008-03-22,-0.2522496665066431
2008-03-23,-0.7181669478254223
2008-03-24,-0.878738846513861
2008-03-25,-0.7026012202169142
2008-03-26,-0.8478055936761257
2008-03-27,-0.6035596506658706
2008-03-28,-0.9671515800329396
2008-03-29,-1.2436483967583998
2008-03-30,-1.0267872172445238
2008-03-31,-1.0946479315473583
2008-04-01,-1.4698229683591344
2008-04-02,-0.8698340153555161
2008-04-03,-1.7802949357284565
2008-04-04,-1.7225402977297468
2008-04-05,-1.9368014742891093
2008-04-06,-2.514633487295774
2008-04-07,-2.503007702562847
2008-04-08,-2.803575287102578
2008-04-09,-2.9706801693061715
2008-04-10,-3.0060711268252334
2008-04-11,-2.9881098430737114
2008-04-12,-2.392991398393848
2008-04-13,-2.647299098213455
2008-04-14,-2.4169923839846668
2008-04-15,-2.680021202967839
2008-04-16,-2.5408218627320416
2008-04-17,-2.078453849804786
