time,value,n
2013-07-14,0,23
2013-07-21,24.130434782608695,23
2013-07-28,74,23
2013-08-04,37.375,24
2013-08-11,23.375,24
2013-08-18,44.625,24
2013-08-25,23.25,24
2013-09-01,64.625,24
2013-09-08,26.75,24
2013-09-15,37.375,24
2013-09-22,26.25,24
2013-09-29,25.869565217391305,23
2013-10-06,50.26086956521739,23
2013-10-13,18.08695652173913,23
2013-10-20,14.166666666666666,24
2013-10-27,0,24
2013-11-03,47.083333333333336,24
2013-11-10,43.166666666666664,24
2013-11-17,41.166666666666664,24
2013-11-24,34.333333333333336,24
2013-12-01,0,24
2013-12-08,68.75,24
2013-12-15,28.08695652173913,23
2013-12-22,16.82608695652174,23
2013-12-29,23.695652173913043,23
2014-01-05,0,24
2014-01-12,37.666666666666664,24
2014-01-19,23.75,24
2014-01-26,53,24
2014-02-02,32.708333333333336,24
2014-02-09,64.91666666666667,24
2014-02-16,32.666666666666664,24
2014-02-23,35.666666666666664,24
2014-03-02,48.82608695652174,23
2014-03-09,29.391304347826086,23
2014-03-16,0,23
2014-03-23,59,24
2014-03-30,21,24
2014-04-06,39.5,24
2014-04-13,28.5,24
2014-04-20,30.5,24
2014-04-27,29.5,24
2014-05-04,31,24
2014-05-11,32,24
2014-05-18,25.08695652173913,23
2014-05-25,21.565217391304348,23
2014-06-01,22.08695652173913,23
2014-06-08,16.083333333333332,24
2014-06-15,0,24
2014-06-22,27.708333333333332,24
2014-06-29,14.625,24
2014-07-06,0,24
2014-07-13,15.083333333333334,24
2014-07-20,0,24
2014-07-27,0,24
2014-08-03,66.21739130434783,23
2014-08-10,26.82608695652174,23
2014-08-17,49.52173913043478,23
2014-08-24,25.916666666666668,24
2014-08-31,29.916666666666668,24
2014-09-07,20.333333333333332,24
2014-09-14,44.666666666666664,24
2014-09-21,23.333333333333332,24
2014-09-28,0,24
2014-10-05,61.833333333333336,24
2014-10-12,27.916666666666668,24
2014-10-19,16.217391304347824,23
2014-10-26,33.65217391304348,23
2014-11-02,34.65217391304348,23
2014-11-09,19.875,24
2014-11-16,35.75,24
2014-11-23,38.375,24
2014-11-30,61.25,24
2014-12-07,22.5,24
2014-12-14,15.875,24
2014-12-21,14.875,24
2014-12-28,52.625,24
2015-01-04,60.52173913043478,23
2015-01-11,28.608695652173914,23
2015-01-18,35.91304347826087,23
2015-01-25,37,24
2015-02-01,0,24
2015-02-08,39,24
2015-02-15,50,24
2015-02-22,20.666666666666668,24
2015-03-01,17.333333333333332,24
2015-03-08,55.666666666666664,24
2015-03-15,45.666666666666664,24
2015-03-22,41.869565217391305,23
2015-03-29,30.47826086956522,23
2015-04-05,38.17391304347826,23
2015-04-12,51.375,24
2015-04-19,47.666666666666664,24
2015-04-26,42.958333333333336,24
2015-05-03,10.416666666666666,24
2015-05-10,52.375,24
2015-05-17,38.958333333333336,24
2015-05-24,20.833333333333332,24
2015-05-31,27.833333333333332,24
2015-06-07,28.695652173913043,23
2015-06-14,29.695652173913043,23
2015-06-21,50.65217391304348,23
2015-06-28,52,24
2015-07-05,0,24
2015-07-12,23,24
2015-07-19,28.75,24
2015-07-26,27,24
2015-08-02,54.75,24
2015-08-09,37.5,24
2015-08-16,0,24
2015-08-23,26.130434782608695,23
2015-08-30,43.47826086956522,23
2015-09-06,42.47826086956522,23
2015-09-13,25.166666666666668,24
2015-09-20,34.75,24
2015-09-27,57.125,24
2015-10-04,34.75,24
2015-10-11,26.166666666666668,24
2015-10-18,64.91666666666667,24
2015-10-25,21.375,24
2015-11-01,0,24
2015-11-08,30.130434782608695,23
2015-11-15,0,23
2015-11-22,13.652173913043478,23
2015-11-29,41,24
2015-12-06,21.333333333333332,24
2015-12-13,45.666666666666664,24
2015-12-20,27.166666666666668,24
2015-12-27,20.333333333333332,24
2016-01-03,97.33333333333333,24
2016-01-10,23.333333333333332,24
2016-01-17,39,24
2016-01-24,38.21739130434783,23
2016-01-31,43.08695652173913,23
2016-02-07,34.21739130434783,23
2016-02-14,64.70833333333333,24
2016-02-21,36.208333333333336,24
2016-02-28,37.208333333333336,24
2016-03-06,15.75,24
2016-03-13,30.333333333333332,24
2016-03-20,22.458333333333332,24
2016-03-27,36.208333333333336,24
2016-04-03,30.333333333333332,24
2016-04-10,15.583333333333334,24
2016-04-17,30.565217391304348,23
2016-04-24,28.52173913043478,23
2016-05-01,66.91666666666667,24
2016-05-08,42.333333333333336,24
2016-05-15,30.5,24
2016-05-22,52.25,24
2016-05-29,20.75,24
2016-06-05,67.08333333333333,24
2016-06-12,0,24
